school,school_setting,school_type,classroom,teaching_method,n_student,student_id,gender,lunch,pretest,posttest
IDGFP,Urban,Non-public,05H,Standard,22,ZHM15,Female,Does not qualify,69,81
IDGFP,Urban,Non-public,05H,Standard,22,ZJ9AC,Male,Does not qualify,72,80
IDGFP,Urban,Non-public,98D,Experimental,21,6AY2E,Female,Does not qualify,82,93
IDGFP,Urban,Non-public,98D,Experimental,21,70GY7,Male,Does not qualify,79,90
IDGFP,Urban,Non-public,98D,Experimental,21,72NKS,Female,Does not qualify,73,92
IDGFP,Urban,Non-public,98D,Experimental,21,9D5GC,Male,Does not qualify,78,97
IDGFP,Urban,Non-public,98D,Experimental,21,A99SV,Female,Does not qualify,74,93
IDGFP,Urban,Non-public,98D,Experimental,21,BU6TQ,Male,Does not qualify,82,87
IDGFP,Urban,Non-public,98D,Experimental,21,F5H1B,Male,Does not qualify,74,95
IDGFP,Urban,Non-public,98D,Experimental,21,FZDNX,Male,Does not qualify,77,91
IDGFP,Urban,Non-public,98D,Experimental,21,GBC87,Female,Does not qualify,78,91
IDGFP,Urban,Non-public,98D,Experimental,21,HHYKH,Female,Does not qualify,79,99
IDGFP,Urban,Non-public,98D,Experimental,21,IUKHE,Female,Does not qualify,76,92
IDGFP,Urban,Non-public,98D,Experimental,21,IWFBI,Male,Does not qualify,75,91
IDGFP,Urban,Non-public,98D,Experimental,21,MKL3E,Male,Does not qualify,72,87
IDGFP,Urban,Non-public,98D,Experimental,21,NYDF6,Male,Does not qualify,77,88
IDGFP,Urban,Non-public,98D,Experimental,21,PH300,Male,Does not qualify,71,88
IDGFP,Urban,Non-public,98D,Experimental,21,Q4Q2T,Female,Does not qualify,80,95
IDGFP,Urban,Non-public,98D,Experimental,21,QZPO5,Male,Does not qualify,73,89
IDGFP,Urban,Non-public,98D,Experimental,21,SA51C,Male,Does not qualify,77,94
IDGFP,Urban,Non-public,98D,Experimental,21,U10TY,Male,Does not qualify,78,95
IDGFP,Urban,Non-public,98D,Experimental,21,UF2ZX,Male,Does not qualify,76,90
IDGFP,Urban,Non-public,98D,Experimental,21,YLIKU,Female,Does not qualify,78,96
IDGFP,Urban,Non-public,G2L,Standard,17,0I7BC,Male,Does not qualify,78,88
IDGFP,Urban,Non-public,G2L,Standard,17,1MZ88,Female,Does not qualify,75,88
IDGFP,Urban,Non-public,G2L,Standard,17,3OE0R,Male,Does not qualify,76,79
IDGFP,Urban,Non-public,G2L,Standard,17,7FG13,Female,Does not qualify,75,84
IDGFP,Urban,Non-public,G2L,Standard,17,8JLKV,Female,Does not qualify,70,87
IDGFP,Urban,Non-public,G2L,Standard,17,B3Q7F,Female,Does not qualify,70,86
IDGFP,Urban,Non-public,G2L,Standard,17,BD68G,Male,Does not qualify,69,83
IDGFP,Urban,Non-public,G2L,Standard,17,BYOML,Female,Does not qualify,76,83
IDGFP,Urban,Non-public,G2L,Standard,17,CKFUH,Female,Does not qualify,71,83
IDGFP,Urban,Non-public,G2L,Standard,17,DAAC3,Female,Does not qualify,73,82
IDGFP,Urban,Non-public,G2L,Standard,17,K0RE7,Male,Does not qualify,73,80
IDGFP,Urban,Non-public,G2L,Standard,17,KELXA,Male,Does not qualify,78,81
IDGFP,Urban,Non-public,G2L,Standard,17,KO0KO,Female,Does not qualify,77,83
IDGFP,Urban,Non-public,G2L,Standard,17,MABFE,Female,Does not qualify,75,86
IDGFP,Urban,Non-public,G2L,Standard,17,NI2JW,Male,Does not qualify,77,87
IDGFP,Urban,Non-public,G2L,Standard,17,QXGYA,Female,Does not qualify,71,79
IDGFP,Urban,Non-public,G2L,Standard,17,T03W3,Female,Does not qualify,69,79
IDGFP,Urban,Non-public,P2A,Experimental,17,1QLNQ,Female,Does not qualify,85,98
IDGFP,Urban,Non-public,P2A,Experimental,17,37DM6,Female,Does not qualify,83,96
IDGFP,Urban,Non-public,P2A,Experimental,17,9JGL2,Female,Does not qualify,84,99
IDGFP,Urban,Non-public,P2A,Experimental,17,BYVSP,Male,Does not qualify,86,100
IDGFP,Urban,Non-public,P2A,Experimental,17,D9SR6,Female,Does not qualify,83,100
IDGFP,Urban,Non-public,P2A,Experimental,17,HXUZG,Male,Does not qualify,89,98
IDGFP,Urban,Non-public,P2A,Experimental,17,K5955,Male,Does not qualify,85,100
IDGFP,Urban,Non-public,P2A,Experimental,17,NWT24,Male,Does not qualify,80,95
IDGFP,Urban,Non-public,P2A,Experimental,17,P32P9,Male,Does not qualify,83,100
IDGFP,Urban,Non-public,P2A,Experimental,17,QXTHU,Male,Does not qualify,93,100
IDGFP,Urban,Non-public,P2A,Experimental,17,RG9R4,Male,Does not qualify,83,100
IDGFP,Urban,Non-public,P2A,Experimental,17,RVC99,Female,Does not qualify,86,98
IDGFP,Urban,Non-public,P2A,Experimental,17,SH2DM,Male,Does not qualify,88,100
IDGFP,Urban,Non-public,P2A,Experimental,17,TRDWB,Male,Does not qualify,84,96
IDGFP,Urban,Non-public,P2A,Experimental,17,UZ1YR,Male,Does not qualify,81,95
IDGFP,Urban,Non-public,P2A,Experimental,17,VT3PJ,Female,Does not qualify,87,98
IDGFP,Urban,Non-public,P2A,Experimental,17,W4KYQ,Female,Does not qualify,81,100
IDGFP,Urban,Non-public,XZM,Standard,17,18U47,Male,Does not qualify,64,75
IDGFP,Urban,Non-public,XZM,Standard,17,2DSRE,Female,Does not qualify,71,81
IDGFP,Urban,Non-public,XZM,Standard,17,5NROF,Male,Does not qualify,64,81
IDGFP,Urban,Non-public,XZM,Standard,17,66QL7,Male,Does not qualify,66,82
IDGFP,Urban,Non-public,XZM,Standard,17,6OF17,Female,Does not qualify,72,79
IDGFP,Urban,Non-public,XZM,Standard,17,703OV,Female,Does not qualify,71,75
IDGFP,Urban,Non-public,XZM,Standard,17,AKMB6,Female,Does not qualify,67,81
IDGFP,Urban,Non-public,XZM,Standard,17,EKU9C,Male,Does not qualify,66,76
IDGFP,Urban,Non-public,XZM,Standard,17,GZBOQ,Male,Does not qualify,68,79
IDGFP,Urban,Non-public,XZM,Standard,17,H5UUL,Male,Does not qualify,73,81
IDGFP,Urban,Non-public,XZM,Standard,17,I284N,Female,Does not qualify,68,80
IDGFP,Urban,Non-public,XZM,Standard,17,I3PZA,Female,Does not qualify,71,81
IDGFP,Urban,Non-public,XZM,Standard,17,IHVXF,Male,Does not qualify,68,76
IDGFP,Urban,Non-public,XZM,Standard,17,RGOYE,Male,Does not qualify,63,77
IDGFP,Urban,Non-public,XZM,Standard,17,UBRDA,Female,Does not qualify,70,86
IDGFP,Urban,Non-public,XZM,Standard,17,XBZ3J,Male,Does not qualify,68,77
IDGFP,Urban,Non-public,XZM,Standard,17,XHZRD,Female,Does not qualify,71,74
KFZMY,Urban,Non-public,1VD,Experimental,27,1QW92,Male,Qualifies for reduced/free lunch,39,59
KFZMY,Urban,Non-public,1VD,Experimental,27,20GY6,Male,Qualifies for reduced/free lunch,39,53
KFZMY,Urban,Non-public,1VD,Experimental,27,270VO,Male,Qualifies for reduced/free lunch,39,59
KFZMY,Urban,Non-public,1VD,Experimental,27,2E0P4,Female,Qualifies for reduced/free lunch,42,55
KFZMY,Urban,Non-public,1VD,Experimental,27,47R59,Male,Qualifies for reduced/free lunch,39,57
KFZMY,Urban,Non-public,1VD,Experimental,27,4O7F9,Female,Qualifies for reduced/free lunch,43,57
KFZMY,Urban,Non-public,1VD,Experimental,27,AXQ2I,Female,Qualifies for reduced/free lunch,37,52
KFZMY,Urban,Non-public,1VD,Experimental,27,BOSK4,Female,Does not qualify,45,67
KFZMY,Urban,Non-public,1VD,Experimental,27,C2UIR,Female,Does not qualify,45,61
KFZMY,Urban,Non-public,1VD,Experimental,27,CO91R,Male,Qualifies for reduced/free lunch,38,57
KFZMY,Urban,Non-public,1VD,Experimental,27,D1K24,Female,Qualifies for reduced/free lunch,41,51
KFZMY,Urban,Non-public,1VD,Experimental,27,HHVX3,Female,Qualifies for reduced/free lunch,40,58
KFZMY,Urban,Non-public,1VD,Experimental,27,KUSRN,Male,Qualifies for reduced/free lunch,41,55
KFZMY,Urban,Non-public,1VD,Experimental,27,LRZXP,Male,Does not qualify,47,62
KFZMY,Urban,Non-public,1VD,Experimental,27,MOWQW,Female,Qualifies for reduced/free lunch,49,62
KFZMY,Urban,Non-public,1VD,Experimental,27,NTECN,Female,Qualifies for reduced/free lunch,44,57
KFZMY,Urban,Non-public,1VD,Experimental,27,O64JQ,Male,Qualifies for reduced/free lunch,42,56
KFZMY,Urban,Non-public,1VD,Experimental,27,O8S23,Male,Qualifies for reduced/free lunch,42,50
KFZMY,Urban,Non-public,1VD,Experimental,27,OO4QN,Female,Qualifies for reduced/free lunch,43,56
KFZMY,Urban,Non-public,1VD,Experimental,27,P014J,Female,Qualifies for reduced/free lunch,43,55
KFZMY,Urban,Non-public,1VD,Experimental,27,P5OPK,Female,Qualifies for reduced/free lunch,43,56
KFZMY,Urban,Non-public,1VD,Experimental,27,R0DLG,Female,Qualifies for reduced/free lunch,37,57
KFZMY,Urban,Non-public,1VD,Experimental,27,RFKQ2,Male,Does not qualify,51,67
KFZMY,Urban,Non-public,1VD,Experimental,27,S3J5U,Male,Qualifies for reduced/free lunch,45,58
KFZMY,Urban,Non-public,1VD,Experimental,27,SJNNJ,Male,Qualifies for reduced/free lunch,43,62
KFZMY,Urban,Non-public,1VD,Experimental,27,T02OH,Female,Qualifies for reduced/free lunch,43,61
KFZMY,Urban,Non-public,1VD,Experimental,27,Y5XWB,Male,Qualifies for reduced/free lunch,39,55
KFZMY,Urban,Non-public,21Q,Standard,25,2UUOQ,Female,Does not qualify,44,56
KFZMY,Urban,Non-public,21Q,Standard,25,43IMD,Female,Qualifies for reduced/free lunch,40,56
KFZMY,Urban,Non-public,21Q,Standard,25,4JBGB,Male,Qualifies for reduced/free lunch,38,49
KFZMY,Urban,Non-public,21Q,Standard,25,4Q2NT,Female,Qualifies for reduced/free lunch,41,47
KFZMY,Urban,Non-public,21Q,Standard,25,4Y0J5,Male,Qualifies for reduced/free lunch,42,51
KFZMY,Urban,Non-public,21Q,Standard,25,808RV,Female,Qualifies for reduced/free lunch,43,56
KFZMY,Urban,Non-public,21Q,Standard,25,9KW69,Female,Qualifies for reduced/free lunch,39,55
KFZMY,Urban,Non-public,21Q,Standard,25,9NRJU,Female,Does not qualify,41,54
KFZMY,Urban,Non-public,21Q,Standard,25,ABNLD,Female,Qualifies for reduced/free lunch,39,54
KFZMY,Urban,Non-public,21Q,Standard,25,CGCGR,Female,Qualifies for reduced/free lunch,42,56
KFZMY,Urban,Non-public,21Q,Standard,25,CW0EO,Female,Does not qualify,47,54
KFZMY,Urban,Non-public,21Q,Standard,25,E6EPH,Female,Does not qualify,48,52
KFZMY,Urban,Non-public,21Q,Standard,25,FQE5C,Male,Qualifies for reduced/free lunch,41,47
KFZMY,Urban,Non-public,21Q,Standard,25,L2D86,Female,Qualifies for reduced/free lunch,37,49
KFZMY,Urban,Non-public,21Q,Standard,25,NS4LD,Female,Qualifies for reduced/free lunch,42,49
KFZMY,Urban,Non-public,21Q,Standard,25,P5H5B,Female,Does not qualify,42,51
KFZMY,Urban,Non-public,21Q,Standard,25,PFTGJ,Male,Qualifies for reduced/free lunch,38,48
KFZMY,Urban,Non-public,21Q,Standard,25,PJ4OB,Male,Qualifies for reduced/free lunch,45,50
KFZMY,Urban,Non-public,21Q,Standard,25,PR2SE,Male,Qualifies for reduced/free lunch,42,54
KFZMY,Urban,Non-public,21Q,Standard,25,RZ7VK,Male,Does not qualify,44,52
KFZMY,Urban,Non-public,21Q,Standard,25,RZ8R2,Male,Qualifies for reduced/free lunch,39,48
KFZMY,Urban,Non-public,21Q,Standard,25,V7B7N,Female,Qualifies for reduced/free lunch,42,53
KFZMY,Urban,Non-public,21Q,Standard,25,V8FEW,Male,Qualifies for reduced/free lunch,44,44
KFZMY,Urban,Non-public,21Q,Standard,25,XL187,Male,Qualifies for reduced/free lunch,39,51
KFZMY,Urban,Non-public,21Q,Standard,25,ZDWE1,Male,Qualifies for reduced/free lunch,39,47
KZKKE,Rural,Public,2BR,Standard,20,0EBJW,Female,Qualifies for reduced/free lunch,48,58
KZKKE,Rural,Public,2BR,Standard,20,1M0HM,Male,Qualifies for reduced/free lunch,48,60
KZKKE,Rural,Public,2BR,Standard,20,1OGHH,Male,Qualifies for reduced/free lunch,52,59
KZKKE,Rural,Public,2BR,Standard,20,2HYPB,Male,Qualifies for reduced/free lunch,48,55
KZKKE,Rural,Public,2BR,Standard,20,5F5S6,Male,Qualifies for reduced/free lunch,45,59
KZKKE,Rural,Public,2BR,Standard,20,5UKAH,Female,Qualifies for reduced/free lunch,43,62
KZKKE,Rural,Public,2BR,Standard,20,75PYA,Female,Qualifies for reduced/free lunch,51,62
KZKKE,Rural,Public,2BR,Standard,20,7UUD2,Male,Qualifies for reduced/free lunch,49,62
KZKKE,Rural,Public,2BR,Standard,20,9LSG0,Female,Qualifies for reduced/free lunch,45,56
KZKKE,Rural,Public,2BR,Standard,20,AD7YT,Male,Qualifies for reduced/free lunch,51,61
KZKKE,Rural,Public,2BR,Standard,20,DM6UL,Female,Qualifies for reduced/free lunch,49,55
KZKKE,Rural,Public,2BR,Standard,20,GCK1W,Male,Qualifies for reduced/free lunch,48,54
KZKKE,Rural,Public,2BR,Standard,20,KENTO,Male,Qualifies for reduced/free lunch,45,54
KZKKE,Rural,Public,2BR,Standard,20,O5PNU,Male,Qualifies for reduced/free lunch,48,53
KZKKE,Rural,Public,2BR,Standard,20,OQIGJ,Female,Qualifies for reduced/free lunch,50,55
KZKKE,Rural,Public,2BR,Standard,20,Q0U0I,Male,Qualifies for reduced/free lunch,46,57
KZKKE,Rural,Public,2BR,Standard,20,R859E,Male,Qualifies for reduced/free lunch,50,59
KZKKE,Rural,Public,2BR,Standard,20,RAJVR,Male,Qualifies for reduced/free lunch,48,54
KZKKE,Rural,Public,2BR,Standard,20,W7JZI,Female,Qualifies for reduced/free lunch,53,62
KZKKE,Rural,Public,2BR,Standard,20,WB0ZA,Female,Qualifies for reduced/free lunch,47,56
KZKKE,Rural,Public,3D0,Standard,22,1KE7L,Female,Qualifies for reduced/free lunch,32,40
KZKKE,Rural,Public,3D0,Standard,22,5LFSK,Female,Qualifies for reduced/free lunch,30,43
KZKKE,Rural,Public,3D0,Standard,22,BT8BY,Male,Qualifies for reduced/free lunch,28,42
KZKKE,Rural,Public,3D0,Standard,22,CTFB2,Male,Qualifies for reduced/free lunch,30,42
KZKKE,Rural,Public,3D0,Standard,22,DO21O,Male,Qualifies for reduced/free lunch,29,42
KZKKE,Rural,Public,3D0,Standard,22,EOZV5,Female,Qualifies for reduced/free lunch,30,36
KZKKE,Rural,Public,3D0,Standard,22,FNQIP,Female,Qualifies for reduced/free lunch,34,41
KZKKE,Rural,Public,3D0,Standard,22,GFVOX,Female,Qualifies for reduced/free lunch,28,37
KZKKE,Rural,Public,3D0,Standard,22,GONLU,Female,Qualifies for reduced/free lunch,29,39
KZKKE,Rural,Public,3D0,Standard,22,HF4C7,Female,Qualifies for reduced/free lunch,29,41
KZKKE,Rural,Public,3D0,Standard,22,JBZCX,Female,Qualifies for reduced/free lunch,29,40
KZKKE,Rural,Public,3D0,Standard,22,LK690,Female,Qualifies for reduced/free lunch,29,40
KZKKE,Rural,Public,3D0,Standard,22,LYT0H,Female,Qualifies for reduced/free lunch,32,39
KZKKE,Rural,Public,3D0,Standard,22,OPOZ3,Male,Qualifies for reduced/free lunch,29,43
KZKKE,Rural,Public,3D0,Standard,22,PMVCX,Female,Qualifies for reduced/free lunch,31,42
KZKKE,Rural,Public,3D0,Standard,22,QFYO5,Female,Qualifies for reduced/free lunch,27,41
KZKKE,Rural,Public,3D0,Standard,22,QLIX9,Male,Qualifies for reduced/free lunch,34,40
KZKKE,Rural,Public,3D0,Standard,22,QOAA6,Female,Qualifies for reduced/free lunch,27,43
KZKKE,Rural,Public,3D0,Standard,22,RHOL5,Male,Qualifies for reduced/free lunch,31,37
KZKKE,Rural,Public,3D0,Standard,22,T1N79,Female,Qualifies for reduced/free lunch,26,38
KZKKE,Rural,Public,3D0,Standard,22,ZRQGZ,Female,Qualifies for reduced/free lunch,32,43
KZKKE,Rural,Public,3D0,Standard,22,ZSLGX,Male,Qualifies for reduced/free lunch,30,42
KZKKE,Rural,Public,5JK,Standard,24,04TOE,Female,Qualifies for reduced/free lunch,33,42
KZKKE,Rural,Public,5JK,Standard,24,1ZWQW,Female,Qualifies for reduced/free lunch,34,44
KZKKE,Rural,Public,5JK,Standard,24,2DSZC,Male,Qualifies for reduced/free lunch,29,43
KZKKE,Rural,Public,5JK,Standard,24,8DGQQ,Male,Qualifies for reduced/free lunch,31,42
KZKKE,Rural,Public,5JK,Standard,24,8Q0G9,Female,Qualifies for reduced/free lunch,33,39
KZKKE,Rural,Public,5JK,Standard,24,AMERN,Male,Qualifies for reduced/free lunch,33,44
KZKKE,Rural,Public,5JK,Standard,24,BC0AI,Male,Qualifies for reduced/free lunch,33,45
KZKKE,Rural,Public,5JK,Standard,24,BVNY3,Male,Qualifies for reduced/free lunch,38,44
KZKKE,Rural,Public,5JK,Standard,24,CYTS4,Female,Qualifies for reduced/free lunch,36,46
KZKKE,Rural,Public,5JK,Standard,24,DIR4F,Male,Qualifies for reduced/free lunch,36,43
KZKKE,Rural,Public,5JK,Standard,24,FAJ8G,Male,Qualifies for reduced/free lunch,33,43
KZKKE,Rural,Public,5JK,Standard,24,FU2Q1,Male,Qualifies for reduced/free lunch,37,43
KZKKE,Rural,Public,5JK,Standard,24,FYF2E,Male,Qualifies for reduced/free lunch,34,45
KZKKE,Rural,Public,5JK,Standard,24,HQ18M,Female,Qualifies for reduced/free lunch,29,39
KZKKE,Rural,Public,5JK,Standard,24,JNSF2,Female,Qualifies for reduced/free lunch,33,42
KZKKE,Rural,Public,5JK,Standard,24,L33FR,Female,Qualifies for reduced/free lunch,32,45
KZKKE,Rural,Public,5JK,Standard,24,MXRZF,Female,Qualifies for reduced/free lunch,34,47
KZKKE,Rural,Public,5JK,Standard,24,P75GA,Female,Qualifies for reduced/free lunch,34,45
KZKKE,Rural,Public,5JK,Standard,24,Q4ZMR,Female,Qualifies for reduced/free lunch,36,49
KZKKE,Rural,Public,5JK,Standard,24,QA54S,Female,Qualifies for reduced/free lunch,33,45
KZKKE,Rural,Public,5JK,Standard,24,R64X5,Male,Qualifies for reduced/free lunch,32,44
KZKKE,Rural,Public,5JK,Standard,24,RGETN,Female,Qualifies for reduced/free lunch,36,49
KZKKE,Rural,Public,5JK,Standard,24,UPCU5,Male,Qualifies for reduced/free lunch,30,43
KZKKE,Rural,Public,5JK,Standard,24,XDNY7,Female,Qualifies for reduced/free lunch,32,45
KZKKE,Rural,Public,O6A,Standard,22,04AKE,Male,Qualifies for reduced/free lunch,48,54
KZKKE,Rural,Public,O6A,Standard,22,AQWWF,Male,Qualifies for reduced/free lunch,40,49
KZKKE,Rural,Public,O6A,Standard,22,B00OI,Female,Qualifies for reduced/free lunch,42,56
KZKKE,Rural,Public,O6A,Standard,22,BWKEO,Female,Qualifies for reduced/free lunch,43,59
KZKKE,Rural,Public,O6A,Standard,22,CNER1,Male,Qualifies for reduced/free lunch,45,55
KZKKE,Rural,Public,O6A,Standard,22,DGFMM,Female,Qualifies for reduced/free lunch,43,57
KZKKE,Rural,Public,O6A,Standard,22,DXI2U,Male,Qualifies for reduced/free lunch,47,59
KZKKE,Rural,Public,O6A,Standard,22,EI64V,Male,Qualifies for reduced/free lunch,44,55
KZKKE,Rural,Public,O6A,Standard,22,G5DJK,Male,Qualifies for reduced/free lunch,46,50
KZKKE,Rural,Public,O6A,Standard,22,GEAML,Male,Qualifies for reduced/free lunch,45,54
KZKKE,Rural,Public,O6A,Standard,22,GZWE8,Male,Qualifies for reduced/free lunch,45,52
KZKKE,Rural,Public,O6A,Standard,22,JKPGR,Male,Qualifies for reduced/free lunch,47,54
KZKKE,Rural,Public,O6A,Standard,22,LXZT1,Female,Qualifies for reduced/free lunch,43,52
KZKKE,Rural,Public,O6A,Standard,22,NC39S,Female,Qualifies for reduced/free lunch,41,53
KZKKE,Rural,Public,O6A,Standard,22,NO7A8,Male,Qualifies for reduced/free lunch,43,55
KZKKE,Rural,Public,O6A,Standard,22,NQWI4,Female,Qualifies for reduced/free lunch,50,60
KZKKE,Rural,Public,O6A,Standard,22,O4GER,Female,Qualifies for reduced/free lunch,42,50
KZKKE,Rural,Public,O6A,Standard,22,P72JH,Male,Qualifies for reduced/free lunch,42,57
KZKKE,Rural,Public,O6A,Standard,22,U33J8,Male,Qualifies for reduced/free lunch,37,52
KZKKE,Rural,Public,O6A,Standard,22,V1D5F,Male,Qualifies for reduced/free lunch,45,56
KZKKE,Rural,Public,O6A,Standard,22,V6XIY,Female,Qualifies for reduced/free lunch,43,59
KZKKE,Rural,Public,O6A,Standard,22,YMEER,Female,Qualifies for reduced/free lunch,47,62
KZKKE,Rural,Public,QTU,Standard,23,0B12B,Male,Qualifies for reduced/free lunch,28,40
KZKKE,Rural,Public,QTU,Standard,23,17QLQ,Female,Qualifies for reduced/free lunch,39,47
KZKKE,Rural,Public,QTU,Standard,23,20GR2,Male,Qualifies for reduced/free lunch,36,51
KZKKE,Rural,Public,QTU,Standard,23,5QQ2M,Female,Qualifies for reduced/free lunch,34,49
KZKKE,Rural,Public,QTU,Standard,23,7XHBP,Female,Qualifies for reduced/free lunch,35,46
KZKKE,Rural,Public,QTU,Standard,23,994YC,Male,Qualifies for reduced/free lunch,31,46
KZKKE,Rural,Public,QTU,Standard,23,9C08L,Male,Qualifies for reduced/free lunch,29,44
KZKKE,Rural,Public,QTU,Standard,23,BI4WF,Female,Qualifies for reduced/free lunch,32,46
KZKKE,Rural,Public,QTU,Standard,23,CRILM,Male,Qualifies for reduced/free lunch,32,38
KZKKE,Rural,Public,QTU,Standard,23,DRC00,Male,Qualifies for reduced/free lunch,31,45
KZKKE,Rural,Public,QTU,Standard,23,EXWSY,Female,Qualifies for reduced/free lunch,33,46
KZKKE,Rural,Public,QTU,Standard,23,IRP99,Male,Qualifies for reduced/free lunch,32,41
KZKKE,Rural,Public,QTU,Standard,23,KG5MF,Male,Qualifies for reduced/free lunch,35,45
KZKKE,Rural,Public,QTU,Standard,23,M2H7J,Male,Qualifies for reduced/free lunch,31,42
KZKKE,Rural,Public,QTU,Standard,23,NF7O4,Male,Qualifies for reduced/free lunch,36,40
KZKKE,Rural,Public,QTU,Standard,23,PA75T,Female,Qualifies for reduced/free lunch,35,45
KZKKE,Rural,Public,QTU,Standard,23,QM9VS,Male,Qualifies for reduced/free lunch,26,37
KZKKE,Rural,Public,QTU,Standard,23,R8HW2,Male,Qualifies for reduced/free lunch,30,44
KZKKE,Rural,Public,QTU,Standard,23,TF7O6,Male,Qualifies for reduced/free lunch,34,41
KZKKE,Rural,Public,QTU,Standard,23,UW2F0,Male,Qualifies for reduced/free lunch,29,43
KZKKE,Rural,Public,QTU,Standard,23,VM3EU,Male,Qualifies for reduced/free lunch,31,47
KZKKE,Rural,Public,QTU,Standard,23,WZ0HB,Male,Qualifies for reduced/free lunch,32,41
KZKKE,Rural,Public,QTU,Standard,23,Y2WEZ,Female,Qualifies for reduced/free lunch,36,45
LAYPA,Rural,Public,AJ1,Standard,21,3Z4RO,Female,Does not qualify,65,76
LAYPA,Rural,Public,AJ1,Standard,21,7QTEC,Female,Does not qualify,66,69
LAYPA,Rural,Public,AJ1,Standard,21,AP72E,Female,Does not qualify,58,70
LAYPA,Rural,Public,AJ1,Standard,21,DH9JM,Female,Does not qualify,67,79
LAYPA,Rural,Public,AJ1,Standard,21,ETID2,Male,Does not qualify,60,70
LAYPA,Rural,Public,AJ1,Standard,21,F4UXX,Male,Does not qualify,59,69
LAYPA,Rural,Public,AJ1,Standard,21,FZS9D,Female,Does not qualify,58,71
LAYPA,Rural,Public,AJ1,Standard,21,G9G77,Male,Does not qualify,62,74
LAYPA,Rural,Public,AJ1,Standard,21,JW2EJ,Male,Does not qualify,60,68
LAYPA,Rural,Public,AJ1,Standard,21,KDH19,Female,Does not qualify,66,74
LAYPA,Rural,Public,AJ1,Standard,21,RL650,Female,Does not qualify,59,70
LAYPA,Rural,Public,AJ1,Standard,21,RNSGC,Male,Does not qualify,63,70
LAYPA,Rural,Public,AJ1,Standard,21,S2YL9,Male,Does not qualify,57,67
LAYPA,Rural,Public,AJ1,Standard,21,T777S,Female,Does not qualify,58,70
LAYPA,Rural,Public,AJ1,Standard,21,T9G1Q,Male,Does not qualify,58,71
LAYPA,Rural,Public,AJ1,Standard,21,TZZPN,Male,Does not qualify,65,71
LAYPA,Rural,Public,AJ1,Standard,21,UE2TY,Female,Does not qualify,67,74
LAYPA,Rural,Public,AJ1,Standard,21,VKIEK,Female,Does not qualify,66,72
LAYPA,Rural,Public,AJ1,Standard,21,VLB5M,Female,Does not qualify,63,72
LAYPA,Rural,Public,AJ1,Standard,21,XM0J9,Female,Does not qualify,59,73
LAYPA,Rural,Public,AJ1,Standard,21,YAHWM,Male,Does not qualify,64,73
LAYPA,Rural,Public,J8J,Standard,19,24PRY,Male,Does not qualify,62,71
LAYPA,Rural,Public,J8J,Standard,19,AEGY3,Female,Does not qualify,53,71
LAYPA,Rural,Public,J8J,Standard,19,BH0EA,Male,Does not qualify,56,71
LAYPA,Rural,Public,J8J,Standard,19,DNFA3,Female,Does not qualify,66,72
LAYPA,Rural,Public,J8J,Standard,19,E794Z,Male,Does not qualify,65,72
LAYPA,Rural,Public,J8J,Standard,19,EYQXU,Male,Does not qualify,62,70
LAYPA,Rural,Public,J8J,Standard,19,FD8K3,Female,Does not qualify,60,75
LAYPA,Rural,Public,J8J,Standard,19,GWG8B,Male,Does not qualify,59,67
LAYPA,Rural,Public,J8J,Standard,19,H1F9J,Male,Does not qualify,60,70
LAYPA,Rural,Public,J8J,Standard,19,IQ0AV,Male,Does not qualify,63,72
LAYPA,Rural,Public,J8J,Standard,19,KJB8T,Female,Does not qualify,62,73
LAYPA,Rural,Public,J8J,Standard,19,LKLZR,Female,Does not qualify,66,71
LAYPA,Rural,Public,J8J,Standard,19,P8278,Female,Does not qualify,56,63
LAYPA,Rural,Public,J8J,Standard,19,POKHM,Female,Does not qualify,60,71
LAYPA,Rural,Public,J8J,Standard,19,QW175,Female,Does not qualify,59,69
LAYPA,Rural,Public,J8J,Standard,19,VF28H,Male,Does not qualify,54,65
LAYPA,Rural,Public,J8J,Standard,19,W9FKB,Female,Does not qualify,61,70
LAYPA,Rural,Public,J8J,Standard,19,X5W90,Female,Does not qualify,60,66
LAYPA,Rural,Public,J8J,Standard,19,YZVDZ,Female,Does not qualify,60,70
LAYPA,Rural,Public,RA5,Experimental,17,4SU16,Male,Does not qualify,65,82
LAYPA,Rural,Public,RA5,Experimental,17,6M3HN,Male,Does not qualify,66,82
LAYPA,Rural,Public,RA5,Experimental,17,7Q9LQ,Female,Does not qualify,67,83
LAYPA,Rural,Public,RA5,Experimental,17,CES33,Female,Does not qualify,68,84
LAYPA,Rural,Public,RA5,Experimental,17,FMADC,Male,Does not qualify,63,74
LAYPA,Rural,Public,RA5,Experimental,17,GF6MA,Female,Does not qualify,63,80
LAYPA,Rural,Public,RA5,Experimental,17,GOPGB,Male,Does not qualify,56,72
LAYPA,Rural,Public,RA5,Experimental,17,I115S,Female,Does not qualify,60,78
LAYPA,Rural,Public,RA5,Experimental,17,JFR4G,Male,Does not qualify,63,81
LAYPA,Rural,Public,RA5,Experimental,17,O0CCH,Female,Does not qualify,65,80
LAYPA,Rural,Public,RA5,Experimental,17,PPU2J,Male,Does not qualify,68,80
LAYPA,Rural,Public,RA5,Experimental,17,PTA70,Female,Does not qualify,64,79
